NAME,DP05_0071PE,DP05_0077PE,DP05_0078PE,DP05_0079PE,DP05_0080PE,DP05_0081PE,DP05_0082PE,DP05_0083PE,DP05_0002PE,DP05_0003PE,DP05_0005PE,DP05_0006PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0017PE
ZCTA5 15210,4.1,57.7,27.1,0.1,6.0,0.0,0.1,4.9,48.4,51.6,4.8,7.3,8.2,6.3,5.7,17.3,11.8,12.1,7.2,7.3,7.5,3.3,1.2
ZCTA5 15211,1.1,88.7,6.4,0.1,1.6,0.0,0.0,2.0,50.5,49.5,4.8,2.7,1.5,1.7,8.0,30.5,8.9,10.2,8.1,6.3,8.2,6.8,2.4
ZCTA5 15212,2.8,64.9,26.0,0.0,2.0,0.0,0.5,3.8,50.0,50.0,5.6,3.5,5.0,4.5,6.6,20.7,12.2,10.7,7.5,8.6,8.9,4.4,1.9
ZCTA5 15213,3.3,66.8,10.8,0.2,15.7,0.0,0.3,2.8,48.0,52.0,1.1,0.8,0.6,27.7,37.5,11.9,2.4,3.5,2.4,2.8,4.0,2.6,2.8
ZCTA5 15214,1.8,56.0,40.3,0.0,0.2,0.0,0.0,1.7,48.6,51.4,7.1,6.0,6.0,4.6,6.7,17.0,10.6,11.9,8.0,6.3,8.2,5.7,2.0
ZCTA5 15215,1.7,87.9,2.7,0.0,5.4,0.0,0.9,1.4,47.6,52.4,5.7,4.3,7.4,4.8,4.2,11.6,12.3,14.8,9.3,7.8,10.0,5.5,2.2
ZCTA5 15216,3.1,86.0,5.8,0.1,1.8,0.0,0.1,3.2,49.8,50.2,5.9,5.3,4.8,4.3,5.6,18.8,15.2,12.2,7.7,6.4,7.4,4.7,1.8
ZCTA5 15217,3.3,76.2,5.0,0.1,12.4,0.0,0.0,2.9,48.2,51.8,5.4,4.9,3.9,6.2,11.0,19.2,11.4,9.6,5.2,5.0,10.2,4.7,3.4
ZCTA5 15218,3.2,69.9,23.2,0.0,1.2,0.0,0.2,2.2,47.8,52.2,6.2,4.6,3.8,4.1,4.7,18.9,15.4,12.2,7.0,8.1,9.5,4.0,1.6
ZCTA5 15219,3.8,37.5,50.5,0.2,3.6,0.0,0.1,4.4,49.6,50.4,4.7,3.0,2.7,15.5,18.8,18.3,9.3,7.2,4.4,4.4,5.4,4.4,1.9
ZCTA5 15220,2.0,73.7,6.2,0.0,13.0,0.0,0.8,4.4,49.9,50.1,5.9,4.4,4.1,3.6,6.6,20.6,11.7,9.9,7.2,7.2,9.3,5.2,4.2
ZCTA5 15221,1.4,48.7,44.0,0.1,1.3,0.0,0.2,4.2,43.5,56.5,4.6,4.6,5.1,3.6,6.7,16.6,10.6,11.4,7.1,8.2,12.5,6.5,2.5
ZCTA5 15222,3.7,77.5,7.8,0.3,8.1,0.0,0.0,2.5,48.8,51.2,1.3,0.6,0.9,13.6,12.1,34.7,7.8,6.6,8.4,4.6,6.3,2.9,0.2
ZCTA5 15223,1.0,93.7,1.4,0.0,2.6,0.0,0.0,1.2,51.2,48.8,6.5,4.0,5.3,4.0,5.1,20.7,8.3,15.7,7.0,7.1,10.1,4.6,1.4
ZCTA5 15224,3.9,71.6,19.6,0.2,3.4,0.0,0.8,0.6,47.5,52.5,3.6,3.2,2.7,3.5,7.8,32.6,11.4,7.1,5.7,5.8,9.4,4.3,3.0
ZCTA5 15225,4.0,86.2,6.3,0.0,0.8,0.0,0.8,1.8,48.6,51.4,2.4,1.6,4.3,4.5,4.2,14.3,12.6,15.8,6.0,10.8,14.0,6.2,3.1
ZCTA5 15226,4.8,86.6,3.6,0.5,2.7,0.4,0.1,1.5,48.9,51.1,4.8,4.6,4.6,4.5,6.0,19.4,11.8,12.7,6.5,7.1,9.3,4.8,4.0
ZCTA5 15227,3.4,83.6,5.6,0.1,4.2,0.0,0.1,2.9,48.1,51.9,6.3,5.9,6.1,6.1,4.9,13.7,13.1,12.2,7.0,6.9,9.2,5.5,3.0
ZCTA5 15228,1.2,92.1,1.1,0.1,3.0,0.0,0.2,2.3,50.2,49.8,4.0,7.3,8.6,6.1,2.5,11.3,13.5,14.7,7.7,6.8,10.5,5.4,1.8
ZCTA5 15229,1.4,92.6,3.9,0.1,0.4,0.0,0.2,1.4,46.4,53.6,7.3,6.5,3.7,3.9,5.4,16.5,13.4,10.7,8.3,7.2,8.7,5.7,2.7
ZCTA5 15232,3.8,72.3,4.7,0.2,16.1,0.0,0.3,2.7,47.4,52.6,2.7,1.3,1.0,2.8,19.9,42.0,8.1,5.3,2.8,3.5,6.7,2.2,1.5
ZCTA5 15233,1.3,41.1,53.5,0.3,0.6,0.0,0.0,3.3,66.8,33.2,2.8,1.8,2.9,2.1,8.5,34.1,15.0,13.1,6.6,3.3,6.8,2.7,0.4
ZCTA5 15234,1.6,89.0,2.3,0.0,4.0,0.1,0.3,2.8,49.0,51.0,3.8,4.8,5.8,3.4,4.0,16.1,12.8,13.6,7.3,6.6,13.1,6.1,2.6
ZCTA5 15235,1.7,52.9,40.2,0.0,0.5,0.0,0.9,3.8,46.3,53.7,6.0,4.8,5.2,5.9,4.2,14.2,11.2,12.7,6.8,9.1,10.8,5.7,3.3
ZCTA5 15236,1.6,85.8,5.1,0.0,5.5,0.0,0.2,1.8,46.8,53.2,5.8,5.2,3.7,4.9,3.1,15.6,12.1,11.7,7.3,7.5,11.8,7.7,3.5
ZCTA5 15237,2.4,89.4,1.8,0.0,5.0,0.0,0.2,1.2,48.9,51.1,5.4,6.0,4.8,5.0,4.1,13.9,12.2,11.5,7.6,8.2,11.7,5.9,3.6
ZCTA5 15238,2.5,85.1,1.7,0.1,8.6,0.0,0.2,1.8,49.6,50.4,4.3,5.9,7.1,6.2,2.8,7.3,11.0,13.1,7.8,9.6,13.5,7.8,3.5
ZCTA5 15239,1.0,93.6,2.9,0.1,0.2,0.1,0.0,1.9,48.6,51.4,5.6,5.7,5.9,5.4,3.6,12.1,12.2,13.9,7.8,7.9,11.4,6.7,2.0
ZCTA5 15241,1.8,88.7,0.6,0.1,7.3,0.0,0.1,1.4,48.9,51.1,5.6,6.7,7.7,7.4,2.9,9.3,11.8,15.7,7.9,6.1,9.5,5.1,4.3
ZCTA5 15243,2.3,88.5,1.2,0.5,6.3,0.0,0.0,1.2,47.3,52.7,4.8,4.8,5.9,6.0,2.8,6.5,13.1,14.1,7.1,7.7,12.4,7.7,7.1
ZCTA5 15260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZCTA5 15290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZCTA5 15301,1.5,89.9,5.0,0.0,1.4,0.0,0.1,2.0,48.3,51.7,4.8,5.5,4.1,6.5,6.3,12.1,10.3,13.0,7.8,7.8,11.1,7.7,3.0
ZCTA5 15310,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,49.1,12.5,6.4,0.0,0.0,1.9,22.3,9.8,10.6,3.8,6.8,14.0,9.4,2.6
ZCTA5 15311,2.5,91.8,1.3,0.0,0.0,0.0,0.0,4.4,46.6,53.4,8.3,5.5,1.5,4.5,4.9,16.2,11.3,12.9,4.8,13.1,11.0,4.9,1.1
ZCTA5 15312,0.7,98.2,0.1,0.0,0.0,0.0,0.0,1.0,49.1,50.9,5.9,6.6,7.3,3.1,6.3,10.8,9.3,12.9,10.0,9.0,11.6,5.8,1.4
ZCTA5 15313,1.4,98.1,0.5,0.0,0.0,0.0,0.0,0.0,48.1,51.9,5.9,3.8,9.5,4.6,5.9,11.6,9.7,10.3,7.0,3.8,17.8,5.9,4.1
ZCTA5 15314,0.6,95.4,0.9,0.0,0.0,0.2,0.4,2.6,48.2,51.8,6.3,6.9,3.9,5.3,5.3,10.3,10.1,18.2,7.0,7.9,11.3,4.6,3.1
ZCTA5 15315,0.8,99.2,0.0,0.0,0.0,0.0,0.0,0.0,51.4,48.6,7.8,5.1,5.7,5.1,2.7,17.8,13.3,10.4,3.1,14.5,6.8,7.8,0.0
ZCTA5 15316,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,61.0,5.7,6.5,8.1,0.0,0.0,11.4,13.8,30.1,3.3,0.0,21.1,0.0,0.0
ZCTA5 15317,1.6,92.0,3.4,0.0,1.4,0.0,0.1,1.4,49.5,50.5,5.6,6.3,6.3,5.4,4.3,11.8,13.6,14.2,6.9,7.0,10.7,5.7,2.2
ZCTA5 15320,0.5,98.2,0.0,0.0,0.6,0.0,0.0,0.7,44.1,55.9,4.9,6.3,9.3,7.5,2.1,11.7,12.8,14.0,4.4,8.3,8.5,6.6,3.6
ZCTA5 15321,0.0,99.6,0.0,0.0,0.0,0.4,0.0,0.0,53.6,46.4,4.5,6.4,5.1,7.2,5.1,9.7,12.9,12.1,8.0,12.3,11.1,4.4,1.2
ZCTA5 15322,2.6,92.9,3.6,0.0,0.0,0.0,0.6,0.2,48.9,51.1,3.5,4.3,5.4,7.4,2.3,11.1,11.5,12.4,10.6,11.3,9.6,7.1,3.5
ZCTA5 15323,0.7,96.1,1.1,0.0,0.2,0.0,0.0,1.8,52.1,47.9,6.5,5.0,5.8,5.5,5.5,13.6,10.5,15.4,8.1,7.0,10.9,3.7,2.3
ZCTA5 15324,0.0,98.5,0.0,0.0,0.0,0.0,0.0,1.5,40.9,59.1,7.0,2.7,1.5,1.7,6.3,17.6,9.1,13.8,10.2,7.0,10.0,7.4,5.7
ZCTA5 15325,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,62.7,3.9,0.0,0.0,0.0,0.0,7.9,3.0,6.7,17.9,33.6,21.2,5.8,0.0
ZCTA5 15327,0.3,95.1,0.6,0.0,0.6,0.0,0.0,3.4,52.1,47.9,5.5,7.7,4.9,6.4,4.4,11.9,12.4,12.9,6.9,6.8,16.5,3.1,0.7
ZCTA5 15329,0.4,91.3,0.3,0.0,0.0,0.0,0.0,8.0,51.9,48.1,4.2,2.5,6.2,7.4,5.8,10.0,9.7,17.7,11.5,9.2,12.0,3.1,0.7
ZCTA5 15330,1.3,97.5,0.3,0.0,0.0,0.0,0.1,0.8,53.0,47.0,3.5,5.0,2.8,4.1,4.8,10.7,6.4,17.8,10.3,10.3,16.0,6.5,1.7
ZCTA5 15331,0.0,89.9,4.1,0.0,0.0,0.0,0.0,6.1,42.1,57.9,5.1,9.9,2.8,2.7,8.7,8.7,15.3,14.4,4.2,6.4,12.1,8.3,1.4
ZCTA5 15332,3.5,95.6,0.0,0.0,0.1,0.3,0.0,0.5,50.6,49.4,4.9,4.7,3.7,4.3,5.3,10.5,11.5,17.3,7.0,8.8,11.5,6.6,3.8
ZCTA5 15333,0.7,94.2,2.9,0.0,0.1,0.0,0.0,2.1,45.8,54.2,5.5,5.4,8.0,9.4,6.3,11.7,11.2,14.0,5.8,5.2,11.7,3.6,2.2
ZCTA5 15334,3.0,89.4,0.0,0.0,0.0,0.0,0.0,7.6,46.2,53.8,15.2,0.8,6.1,4.5,7.6,12.9,11.4,10.6,2.3,9.8,9.1,0.0,9.8
ZCTA5 15337,0.0,96.1,3.9,0.0,0.0,0.0,0.0,0.0,52.3,47.7,5.9,5.7,6.1,6.6,7.9,9.1,11.8,12.8,11.3,7.1,10.6,5.4,0.0
ZCTA5 15338,1.2,96.6,1.0,0.0,0.0,0.0,0.0,1.2,51.5,48.5,8.9,8.1,6.4,3.8,5.3,13.8,8.1,10.1,8.1,9.5,15.0,2.4,0.7
ZCTA5 15340,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7,51.3,3.0,6.5,3.2,6.1,5.2,11.7,11.1,10.9,8.1,8.3,12.4,7.6,5.9
ZCTA5 15341,0.5,98.9,0.0,0.0,0.4,0.0,0.0,0.3,54.6,45.4,8.5,6.4,6.4,3.0,3.3,18.3,9.2,13.2,2.9,9.7,11.7,6.3,1.1
ZCTA5 15342,0.9,88.8,1.8,1.3,0.9,0.0,0.0,6.3,46.6,53.4,6.4,7.5,5.6,4.0,3.4,12.4,13.6,14.4,5.1,6.4,13.8,5.7,1.8
ZCTA5 15344,0.1,97.5,2.1,0.0,0.3,0.0,0.0,0.0,53.4,46.6,6.7,7.9,4.3,6.9,5.4,9.6,12.7,13.5,7.0,6.7,11.7,3.6,4.2
ZCTA5 15345,0.0,97.4,0.0,0.1,0.0,0.0,0.0,2.6,51.4,48.6,5.9,5.1,6.3,5.4,7.8,11.5,11.9,14.7,4.0,6.9,11.7,7.4,1.6
ZCTA5 15346,0.0,96.9,0.0,0.0,0.0,0.0,0.0,3.1,55.1,44.9,0.0,4.0,3.8,4.6,7.8,8.8,13.2,16.1,10.1,8.2,15.7,4.4,3.4
ZCTA5 15347,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,62.0,7.7,0.0,2.9,7.9,9.4,0.0,0.0,19.7,17.1,13.7,8.2,5.8,7.5
ZCTA5 15348,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,62.8,10.8,9.0,5.1,11.6,7.9,19.9,14.4,15.2,0.0,0.0,6.1,0.0,0.0
ZCTA5 15349,1.6,96.5,0.0,0.0,0.0,0.0,0.0,1.9,51.2,48.8,8.1,4.3,7.4,4.3,4.3,11.7,10.7,15.7,8.2,6.7,12.1,4.1,2.5
ZCTA5 15350,3.6,96.4,0.0,0.0,0.0,0.0,0.0,0.0,46.7,53.3,10.6,1.7,4.9,3.4,12.7,12.5,0.0,24.6,4.5,9.1,10.6,1.9,3.4
ZCTA5 15351,1.5,96.3,0.0,0.0,0.0,0.0,0.0,2.2,42.8,57.2,0.0,5.6,6.0,6.0,26.8,3.1,13.2,22.7,12.0,0.0,4.8,0.0,0.0
ZCTA5 15352,1.0,98.1,0.0,0.0,0.2,0.0,0.0,0.7,52.4,47.6,6.6,3.8,4.3,4.4,8.4,16.3,10.1,13.9,5.5,8.0,10.6,4.2,4.1
ZCTA5 15353,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,41.7,0.0,10.4,0.0,3.5,25.2,2.6,13.0,7.8,15.7,8.7,10.4,2.6,0.0
ZCTA5 15357,0.4,97.7,0.3,0.0,0.0,0.0,0.0,1.6,48.5,51.5,4.3,5.1,4.3,4.3,4.3,10.5,11.4,11.9,9.8,6.7,18.1,5.4,3.8
ZCTA5 15358,0.0,93.4,0.0,0.0,0.0,0.0,0.0,6.6,41.3,58.7,12.8,10.9,3.7,3.4,9.7,26.0,8.7,2.8,0.0,6.0,13.3,0.0,2.7
ZCTA5 15359,1.3,98.7,0.0,0.0,0.0,0.0,0.0,0.0,45.8,54.2,5.2,3.3,4.6,3.9,9.8,15.7,13.1,22.9,0.0,7.2,7.8,3.3,3.3
ZCTA5 15360,0.5,98.1,0.2,0.0,0.4,0.0,0.2,0.7,51.3,48.7,4.1,4.3,5.8,5.5,4.6,8.2,11.7,12.0,11.2,12.4,13.9,4.0,2.2
ZCTA5 15361,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,36.2,0.0,0.0,0.0,3.7,0.0,0.0,42.9,3.0,6.3,13.8,15.3,14.9,0.0
ZCTA5 15362,0.0,95.2,0.0,0.0,0.0,0.0,0.0,4.8,52.2,47.8,9.4,1.7,0.0,6.9,1.9,18.2,11.8,12.8,4.4,6.9,17.8,5.9,2.3
ZCTA5 15363,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,53.3,0.0,7.4,0.0,4.0,10.6,21.6,17.3,18.6,3.5,3.7,11.0,0.0,2.4
ZCTA5 15364,0.5,99.5,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,8.8,4.9,0.9,3.6,8.0,7.7,14.4,15.8,6.6,10.9,8.8,6.6,2.9
ZCTA5 15366,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,55.9,0.0,5.0,0.0,0.0,0.0,0.0,5.0,17.3,11.2,17.3,39.1,5.0,0.0
ZCTA5 15367,1.2,92.3,0.9,0.0,3.9,0.0,0.0,1.8,49.0,51.0,5.6,8.3,9.4,8.3,4.1,5.6,13.5,18.7,7.9,6.9,8.8,2.5,0.5
ZCTA5 15368,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,62.9,2.9,8.6,2.9,2.1,1.6,12.5,13.8,14.1,2.9,18.0,9.1,3.9,7.6
ZCTA5 15370,3.0,87.7,6.5,0.1,0.5,0.0,0.0,2.2,56.7,43.3,4.1,3.9,4.8,7.4,9.1,13.0,12.8,13.4,8.2,5.9,10.1,4.8,2.5
ZCTA5 15376,0.0,96.6,0.0,0.0,1.1,1.3,0.0,1.0,47.9,52.1,4.3,6.4,5.6,5.1,8.1,7.7,11.7,12.1,10.2,5.9,16.6,4.3,2.1
ZCTA5 15377,0.0,88.2,0.0,0.0,0.0,0.0,0.0,11.8,50.8,49.2,5.5,5.4,6.4,9.1,7.4,9.2,7.5,22.0,9.9,7.1,6.8,3.3,0.4
ZCTA5 15378,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,69.6,30.4,0.0,0.0,0.0,0.0,0.0,23.9,0.0,30.4,0.0,19.6,0.0,26.1,0.0
ZCTA5 15379,0.0,85.9,9.8,0.0,0.0,0.0,0.0,4.3,51.1,48.9,4.3,5.4,5.4,4.3,3.3,5.4,4.3,20.7,13.0,4.3,6.5,15.2,7.6
ZCTA5 15380,0.6,99.3,0.0,0.0,0.0,0.0,0.0,0.2,52.8,47.2,6.4,12.1,2.9,2.9,1.8,14.3,6.3,14.5,12.1,7.4,10.5,7.5,1.1
ZCTA5 15401,1.5,86.9,7.9,0.1,0.7,0.1,0.0,2.8,47.9,52.1,5.1,4.4,5.5,6.4,4.9,13.4,10.4,12.5,6.7,8.1,12.8,6.3,3.5
ZCTA5 15410,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,48.1,9.6,2.7,6.1,6.7,3.1,18.8,14.1,6.1,5.9,8.7,12.9,4.0,1.2
ZCTA5 15411,0.8,99.2,0.0,0.0,0.0,0.0,0.0,0.0,52.2,47.8,3.8,5.1,10.9,4.7,2.4,14.2,7.3,10.3,10.3,4.4,16.8,8.2,1.6
ZCTA5 15412,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,51.5,4.1,1.8,0.4,7.8,2.3,11.3,7.6,21.8,10.5,4.1,13.6,11.7,3.1
ZCTA5 15413,0.0,91.4,5.2,0.0,0.0,0.0,0.0,3.3,41.1,58.9,7.1,6.9,6.3,9.2,1.9,11.1,16.1,29.4,5.8,3.1,0.0,0.0,3.1
ZCTA5 15417,1.2,88.2,6.2,0.0,0.4,0.0,0.0,4.0,45.6,54.4,4.6,5.6,6.9,7.0,7.2,9.4,11.6,12.3,7.8,7.7,13.3,3.6,3.1
ZCTA5 15419,4.5,83.7,7.1,0.0,0.6,0.0,0.2,3.9,43.0,57.0,2.4,1.5,2.5,21.0,26.9,7.2,7.5,6.8,2.9,7.8,5.9,3.7,3.8
ZCTA5 15420,0.0,97.4,2.6,0.0,0.0,0.0,0.0,0.0,58.3,41.7,11.6,9.5,25.8,9.2,2.6,11.4,19.4,6.2,1.7,0.0,2.6,0.0,0.0
ZCTA5 15421,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,39.6,0.0,16.7
ZCTA5 15422,0.0,73.3,26.7,0.0,0.0,0.0,0.0,0.0,53.9,46.1,0.0,0.0,5.8,16.8,5.8,0.0,15.2,14.7,11.0,20.4,10.5,0.0,0.0
ZCTA5 15423,1.1,93.5,2.2,0.0,0.3,0.0,0.0,2.9,50.1,49.9,1.8,2.6,8.8,12.8,9.4,8.8,12.3,13.5,5.9,7.1,11.1,4.8,1.3
ZCTA5 15424,1.3,97.1,0.9,0.2,0.0,0.0,0.0,0.5,47.3,52.7,4.5,3.9,5.9,4.0,4.8,9.5,10.9,14.4,7.4,8.2,13.1,9.7,3.7
ZCTA5 15425,1.1,94.6,1.5,0.0,0.3,0.0,0.1,2.5,48.2,51.8,5.5,5.1,6.5,4.9,5.2,11.1,11.8,14.1,8.6,7.9,10.0,6.6,2.7
ZCTA5 15427,0.5,91.0,6.9,0.0,0.0,0.0,0.0,1.6,51.1,48.9,5.9,4.2,6.8,2.8,2.2,8.9,14.7,16.3,7.2,11.2,9.8,5.1,4.9
ZCTA5 15428,0.0,97.5,0.3,0.0,0.7,0.0,0.0,1.6,52.8,47.2,3.7,7.1,7.7,3.2,4.8,8.3,13.5,13.0,8.3,10.7,11.1,5.2,3.4
ZCTA5 15429,0.0,85.8,14.2,0.0,0.0,0.0,0.0,0.0,54.5,45.5,7.2,13.3,4.8,0.0,0.0,7.5,3.3,29.2,8.4,6.6,19.6,0.0,0.0
ZCTA5 15430,0.0,98.8,0.0,0.0,0.0,0.0,1.2,0.0,42.1,57.9,8.6,6.2,7.1,5.2,5.7,18.5,4.4,13.8,6.9,4.7,16.5,0.0,2.5
ZCTA5 15431,0.7,98.2,0.0,0.1,0.0,0.0,0.0,1.0,47.7,52.3,6.2,4.6,5.4,3.1,6.4,8.4,7.0,19.2,7.7,9.9,9.9,8.7,3.4
ZCTA5 15432,1.8,93.0,2.0,0.0,0.0,0.0,2.0,1.3,48.8,51.2,2.8,4.2,6.3,4.6,9.2,12.5,7.4,17.5,6.8,3.3,10.9,7.2,7.2
ZCTA5 15433,1.2,91.0,7.9,0.0,0.0,0.0,0.0,0.0,61.6,38.4,0.0,0.0,2.5,0.0,7.1,8.6,6.0,20.9,16.0,2.7,11.0,21.4,3.9
ZCTA5 15434,6.9,93.1,0.0,0.0,0.0,0.0,0.0,0.0,48.5,51.5,2.9,4.7,6.6,4.0,1.1,10.6,16.8,12.8,4.7,10.2,10.6,12.0,2.9
ZCTA5 15435,0.0,76.2,10.8,0.0,0.0,0.0,0.0,13.0,50.5,49.5,7.1,2.8,3.8,2.8,11.6,7.1,12.7,24.1,6.1,4.7,7.5,4.2,5.4
ZCTA5 15436,0.5,91.9,3.4,0.0,0.1,0.0,0.0,4.1,48.8,51.2,5.4,9.7,6.4,5.1,4.5,13.5,10.7,18.5,5.2,4.9,8.0,5.0,3.0
ZCTA5 15437,7.2,86.5,1.9,0.0,0.0,0.0,4.3,0.0,47.5,52.5,6.6,7.7,5.8,5.4,15.5,12.8,10.3,11.9,3.8,7.9,5.3,6.2,0.9
ZCTA5 15438,1.0,98.2,0.0,0.0,0.0,0.0,0.0,0.8,47.7,52.3,3.8,4.1,6.6,6.4,2.9,9.0,10.6,14.9,9.8,10.5,9.8,8.2,3.4
ZCTA5 15440,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,41.0,0.0,0.0,7.5,0.0,6.7,20.9,7.5,11.2,6.0,29.9,10.4,0.0,0.0
ZCTA5 15442,1.5,94.1,2.2,0.0,0.0,0.0,0.4,1.8,50.9,49.1,10.4,3.7,5.5,4.2,7.4,13.9,8.9,13.7,5.4,7.8,11.8,4.5,2.8
ZCTA5 15443,0.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,25.2,74.8,23.3,44.1,0.0,0.0,0.0,27.7,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ZCTA5 15444,0.0,86.7,13.3,0.0,0.0,0.0,0.0,0.0,47.9,52.1,4.4,0.0,0.0,5.0,12.1,15.4,0.0,10.4,10.1,9.5,28.7,0.0,4.4
ZCTA5 15445,1.0,98.4,0.0,0.0,0.3,0.0,0.0,0.3,47.8,52.2,3.9,5.8,4.8,5.3,4.9,13.1,11.6,12.2,8.0,9.2,12.8,5.7,2.6
ZCTA5 15446,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,69.4,0.0,8.3,0.0,13.6,0.0,15.0,16.5,6.3,0.0,0.0,7.8,24.3,8.3
ZCTA5 15447,0.0,81.6,1.0,0.0,0.0,0.0,0.0,17.5,34.0,66.0,0.0,42.7,0.0,0.0,0.0,18.4,1.9,0.0,18.4,1.9,1.9,14.6,0.0
ZCTA5 15448,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,44.5,0.0,4.6,11.5,11.9,9.6,0.0,22.9,7.8,2.8,28.9,0.0,0.0,0.0
ZCTA5 15449,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,55.5,11.5,0.0,0.0,0.0,0.0,17.3,17.9,21.8,2.7,2.7,12.4,6.4,7.3
ZCTA5 15450,7.9,44.1,43.9,0.0,0.0,0.0,0.0,4.1,98.4,1.6,0.0,0.0,0.0,0.0,8.8,33.0,24.4,17.7,8.2,3.1,3.3,0.8,0.7
ZCTA5 15451,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,62.8,1.6,10.6,6.9,1.5,7.7,5.7,21.7,3.5,7.9,9.6,12.2,6.5,4.6
ZCTA5 15454,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,45.8,10.7,0.0,0.0,0.0,25.2,0.0,30.5,0.0,11.5,11.5,10.7,0.0,0.0
ZCTA5 15455,0.0,96.3,0.0,0.0,0.0,0.0,0.0,3.7,45.3,54.7,7.2,10.2,0.0,10.0,5.9,9.4,5.3,15.6,10.7,3.9,19.7,2.0,0.0
ZCTA5 15456,1.3,94.6,2.1,0.0,0.0,0.5,0.0,1.5,48.6,51.4,6.3,7.8,2.8,2.7,6.2,6.1,9.7,15.2,12.7,8.7,13.5,7.2,1.2
ZCTA5 15458,0.0,95.6,3.4,0.0,0.0,0.0,1.0,0.0,52.3,47.7,10.9,4.2,4.1,3.2,5.1,11.0,8.6,12.0,8.2,7.8,11.3,8.3,5.2
ZCTA5 15459,3.4,92.8,1.3,0.0,0.0,0.0,0.0,2.5,47.0,53.0,4.4,6.1,4.2,4.3,5.9,9.5,14.0,9.3,8.4,8.3,13.3,8.3,3.9
ZCTA5 15460,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,35.3,10.3,22.1,0.0,5.1,0.0,24.3,2.9,5.9,5.1,10.3,10.3,3.7,0.0
ZCTA5 15461,0.0,91.0,3.9,0.0,0.0,0.0,0.0,5.1,49.7,50.3,4.9,6.4,7.5,5.0,5.1,13.2,10.9,13.7,7.0,7.0,10.0,5.5,3.9
ZCTA5 15462,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,49.7,3.0,3.3,19.0,29.0,3.0,7.3,16.4,8.6,8.0,0.0,2.4,0.0,0.0
ZCTA5 15463,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,38.4,36.0,0.0,0.0
ZCTA5 15464,0.7,99.3,0.0,0.0,0.0,0.0,0.0,0.0,54.3,45.7,2.6,8.6,10.0,6.7,4.7,9.8,14.6,11.9,9.9,4.5,4.9,7.5,4.2
ZCTA5 15466,1.7,98.1,0.0,0.0,0.0,0.0,0.0,0.2,54.5,45.5,5.8,11.3,3.8,7.9,6.3,9.6,16.7,8.4,12.5,4.8,6.1,5.2,1.7
ZCTA5 15467,4.2,95.8,0.0,0.0,0.0,0.0,0.0,0.0,42.0,58.0,0.0,0.0,3.4,8.4,0.0,2.5,5.0,31.9,5.0,5.0,32.8,2.5,3.4
ZCTA5 15468,0.9,93.9,0.3,0.0,0.0,0.0,0.0,4.9,53.3,46.7,5.3,1.9,2.0,11.9,4.7,14.7,12.3,15.5,6.6,7.5,10.2,4.0,3.4
ZCTA5 15469,0.0,97.8,0.3,0.0,0.0,0.0,0.0,1.8,49.1,50.9,5.8,4.7,7.2,3.1,1.3,7.9,17.9,10.5,9.9,7.7,13.8,6.9,3.4
