ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,zip_join_type
10472,Bronx,NY,Zip Code Area,10472,Zip matches ZCTA
10473,Bronx,NY,Zip Code Area,10473,Zip matches ZCTA
10474,Bronx,NY,Zip Code Area,10474,Zip matches ZCTA
10475,Bronx,NY,Zip Code Area,10475,Zip matches ZCTA
10501,Amawalk,NY,Zip Code Area,10501,Zip matches ZCTA
10502,Ardsley,NY,Zip Code Area,10502,Zip matches ZCTA
10503,Ardsley on Hudson,NY,Post Office or large volume customer,10503,Zip matches ZCTA
10504,Armonk,NY,Zip Code Area,10504,Zip matches ZCTA
10505,Baldwin Place,NY,Zip Code Area,10505,Zip matches ZCTA
10506,Bedford,NY,Zip Code Area,10506,Zip matches ZCTA
10507,Bedford Hills,NY,Zip Code Area,10507,Zip matches ZCTA
10509,Brewster,NY,Zip Code Area,10509,Zip matches ZCTA
10510,Briarcliff Manor,NY,Zip Code Area,10510,Zip matches ZCTA
10511,Buchanan,NY,Zip Code Area,10511,Zip matches ZCTA
10512,Carmel,NY,Zip Code Area,10512,Zip matches ZCTA
10514,Chappaqua,NY,Zip Code Area,10514,Zip matches ZCTA
10516,Cold Spring,NY,Zip Code Area,10516,Zip matches ZCTA
10517,Crompond,NY,Zip Code Area,10517,Zip matches ZCTA
10518,Cross River,NY,Zip Code Area,10518,Zip matches ZCTA
10519,Croton Falls,NY,Post Office or large volume customer,10519,Zip matches ZCTA
10520,Croton on Hudson,NY,Zip Code Area,10520,Zip matches ZCTA
10521,Croton on Hudson,NY,Post Office or large volume customer,10520,Spatial join to ZCTA
10522,Dobbs Ferry,NY,Zip Code Area,10522,Zip matches ZCTA
10523,Elmsford,NY,Zip Code Area,10523,Zip matches ZCTA
10524,Garrison,NY,Zip Code Area,10524,Zip matches ZCTA
10526,Goldens Bridge,NY,Zip Code Area,10526,Zip matches ZCTA
10527,Granite Springs,NY,Zip Code Area,10527,Zip matches ZCTA
10528,Harrison,NY,Zip Code Area,10528,Zip matches ZCTA
10530,Hartsdale,NY,Zip Code Area,10530,Zip matches ZCTA
10532,Hawthorne,NY,Zip Code Area,10532,Zip matches ZCTA
10533,Irvington,NY,Zip Code Area,10533,Zip matches ZCTA
10535,Jefferson Valley,NY,Zip Code Area,10535,Zip matches ZCTA
10536,Katonah,NY,Zip Code Area,10536,Zip matches ZCTA
10537,Lake Peekskill,NY,Zip Code Area,10537,Zip matches ZCTA
10538,Larchmont,NY,Zip Code Area,10538,Zip matches ZCTA
10540,Lincolndale,NY,Post Office or large volume customer,10536,Spatial join to ZCTA
10541,Mahopac,NY,Zip Code Area,10541,Zip matches ZCTA
10542,Mahopac Falls,NY,Post Office or large volume customer,10541,Spatial join to ZCTA
10543,Mamaroneck,NY,Zip Code Area,10543,Zip matches ZCTA
10545,Maryknoll,NY,Post Office or large volume customer,10545,Zip matches ZCTA
10546,Millwood,NY,Zip Code Area,10546,Zip matches ZCTA
10547,Mohegan Lake,NY,Zip Code Area,10547,Zip matches ZCTA
10548,Montrose,NY,Zip Code Area,10548,Zip matches ZCTA
10549,Mount Kisco,NY,Zip Code Area,10549,Zip matches ZCTA
10550,Mount Vernon,NY,Zip Code Area,10550,Zip matches ZCTA
10551,Mount Vernon,NY,Post Office or large volume customer,10550,Spatial join to ZCTA
10552,Mount Vernon,NY,Zip Code Area,10552,Zip matches ZCTA
10553,Mount Vernon,NY,Zip Code Area,10553,Zip matches ZCTA
10560,North Salem,NY,Zip Code Area,10560,Zip matches ZCTA
10562,Ossining,NY,Zip Code Area,10562,Zip matches ZCTA
10566,Peekskill,NY,Zip Code Area,10566,Zip matches ZCTA
10567,Cortlandt Manor,NY,Zip Code Area,10567,Zip matches ZCTA
10570,Pleasantville,NY,Zip Code Area,10570,Zip matches ZCTA
10573,Port Chester,NY,Zip Code Area,10573,Zip matches ZCTA
10576,Pound Ridge,NY,Zip Code Area,10576,Zip matches ZCTA
10577,Purchase,NY,Zip Code Area,10577,Zip matches ZCTA
10578,Purdys,NY,Zip Code Area,10578,Zip matches ZCTA
10579,Putnam Valley,NY,Zip Code Area,10579,Zip matches ZCTA
10580,Rye,NY,Zip Code Area,10580,Zip matches ZCTA
10583,Scarsdale,NY,Zip Code Area,10583,Zip matches ZCTA
10587,Shenorock,NY,Post Office or large volume customer,10598,Spatial join to ZCTA
10588,Shrub Oak,NY,Zip Code Area,10588,Zip matches ZCTA
10589,Somers,NY,Zip Code Area,10589,Zip matches ZCTA
10590,South Salem,NY,Zip Code Area,10590,Zip matches ZCTA
10591,Tarrytown,NY,Zip Code Area,10591,Zip matches ZCTA
10594,Thornwood,NY,Zip Code Area,10594,Zip matches ZCTA
10595,Valhalla,NY,Zip Code Area,10595,Zip matches ZCTA
10596,Verplanck,NY,Zip Code Area,10596,Zip matches ZCTA
10597,Waccabuc,NY,Zip Code Area,10597,Zip matches ZCTA
10598,Yorktown Heights,NY,Zip Code Area,10598,Zip matches ZCTA
10601,White Plains,NY,Zip Code Area,10601,Zip matches ZCTA
10602,White Plains,NY,Post Office or large volume customer,10606,Spatial join to ZCTA
10603,White Plains,NY,Zip Code Area,10603,Zip matches ZCTA
10604,West Harrison,NY,Zip Code Area,10604,Zip matches ZCTA
10605,White Plains,NY,Zip Code Area,10605,Zip matches ZCTA
10606,White Plains,NY,Zip Code Area,10606,Zip matches ZCTA
10607,White Plains,NY,Zip Code Area,10607,Zip matches ZCTA
10610,White Plains,NY,Post Office or large volume customer,10604,Spatial join to ZCTA
10701,Yonkers,NY,Zip Code Area,10701,Zip matches ZCTA
10702,Yonkers,NY,Post Office or large volume customer,10701,Spatial join to ZCTA
10703,Yonkers,NY,Zip Code Area,10703,Zip matches ZCTA
10704,Yonkers,NY,Zip Code Area,10704,Zip matches ZCTA
10705,Yonkers,NY,Zip Code Area,10705,Zip matches ZCTA
10706,Hastings on Hudson,NY,Zip Code Area,10706,Zip matches ZCTA
10707,Tuckahoe,NY,Zip Code Area,10707,Zip matches ZCTA
10708,Bronxville,NY,Zip Code Area,10708,Zip matches ZCTA
10709,Eastchester,NY,Zip Code Area,10709,Zip matches ZCTA
10710,Yonkers,NY,Zip Code Area,10710,Zip matches ZCTA
10801,New Rochelle,NY,Zip Code Area,10801,Zip matches ZCTA
10802,New Rochelle,NY,Post Office or large volume customer,10801,Spatial join to ZCTA
10803,Pelham,NY,Zip Code Area,10803,Zip matches ZCTA
10804,New Rochelle,NY,Zip Code Area,10804,Zip matches ZCTA
10805,New Rochelle,NY,Zip Code Area,10805,Zip matches ZCTA
10901,Suffern,NY,Zip Code Area,10901,Zip matches ZCTA
10910,Arden,NY,Post Office or large volume customer,10910,Zip matches ZCTA
10911,Bear Mountain,NY,Zip Code Area,10911,Zip matches ZCTA
10912,Bellvale,NY,Post Office or large volume customer,10990,Spatial join to ZCTA
10913,Blauvelt,NY,Zip Code Area,10913,Zip matches ZCTA
10914,Blooming Grove,NY,Post Office or large volume customer,10914,Zip matches ZCTA
10915,Bullville,NY,Post Office or large volume customer,10915,Zip matches ZCTA
10916,Campbell Hall,NY,Zip Code Area,10916,Zip matches ZCTA
10917,Central Valley,NY,Zip Code Area,10917,Zip matches ZCTA
10918,Chester,NY,Zip Code Area,10918,Zip matches ZCTA
10919,Circleville,NY,Zip Code Area,10919,Zip matches ZCTA
10920,Congers,NY,Zip Code Area,10920,Zip matches ZCTA
10921,Florida,NY,Zip Code Area,10921,Zip matches ZCTA
10922,Fort Montgomery,NY,Post Office or large volume customer,10922,Zip matches ZCTA
10923,Garnerville,NY,Zip Code Area,10923,Zip matches ZCTA
10924,Goshen,NY,Zip Code Area,10924,Zip matches ZCTA
10925,Greenwood Lake,NY,Zip Code Area,10925,Zip matches ZCTA
10926,Harriman,NY,Zip Code Area,10926,Zip matches ZCTA
10927,Haverstraw,NY,Zip Code Area,10927,Zip matches ZCTA
10928,Highland Falls,NY,Zip Code Area,10928,Zip matches ZCTA
10930,Highland Mills,NY,Zip Code Area,10930,Zip matches ZCTA
10931,Hillburn,NY,Zip Code Area,10931,Zip matches ZCTA
10932,Howells,NY,Post Office or large volume customer,10932,Zip matches ZCTA
10933,Johnson,NY,Zip Code Area,10933,Zip matches ZCTA
10940,Middletown,NY,Zip Code Area,10940,Zip matches ZCTA
10941,Middletown,NY,Zip Code Area,10941,Zip matches ZCTA
10949,Monroe,NY,Post Office or large volume customer,10950,Spatial join to ZCTA
10950,Monroe,NY,Zip Code Area,10950,Zip matches ZCTA
10952,Monsey,NY,Zip Code Area,10952,Zip matches ZCTA
10953,Mountainville,NY,Post Office or large volume customer,10953,Zip matches ZCTA
10954,Nanuet,NY,Zip Code Area,10954,Zip matches ZCTA
10956,New City,NY,Zip Code Area,10956,Zip matches ZCTA
10958,New Hampton,NY,Zip Code Area,10958,Zip matches ZCTA
10959,New Milford,NY,Post Office or large volume customer,10990,Spatial join to ZCTA
10960,Nyack,NY,Zip Code Area,10960,Zip matches ZCTA
10962,Orangeburg,NY,Zip Code Area,10962,Zip matches ZCTA
10963,Otisville,NY,Zip Code Area,10963,Zip matches ZCTA
10964,Palisades,NY,Zip Code Area,10964,Zip matches ZCTA
10965,Pearl River,NY,Zip Code Area,10965,Zip matches ZCTA
10968,Piermont,NY,Zip Code Area,10968,Zip matches ZCTA
10969,Pine Island,NY,Zip Code Area,10969,Zip matches ZCTA
10970,Pomona,NY,Zip Code Area,10970,Zip matches ZCTA
10973,Slate Hill,NY,Zip Code Area,10973,Zip matches ZCTA
10974,Sloatsburg,NY,Zip Code Area,10974,Zip matches ZCTA
10975,Southfields,NY,Zip Code Area,10975,Zip matches ZCTA
10976,Sparkill,NY,Zip Code Area,10976,Zip matches ZCTA
10977,Spring Valley,NY,Zip Code Area,10977,Zip matches ZCTA
10979,Sterling Forest,NY,Zip Code Area,10979,Zip matches ZCTA
10980,Stony Point,NY,Zip Code Area,10980,Zip matches ZCTA
10981,Sugar Loaf,NY,Post Office or large volume customer,10918,Spatial join to ZCTA
10982,Tallman,NY,Post Office or large volume customer,10901,Spatial join to ZCTA
10983,Tappan,NY,Zip Code Area,10983,Zip matches ZCTA
10984,Thiells,NY,Zip Code Area,10984,Zip matches ZCTA
10985,Thompson Ridge,NY,Zip Code Area,10985,Zip matches ZCTA
10986,Tomkins Cove,NY,Zip Code Area,10986,Zip matches ZCTA
10987,Tuxedo Park,NY,Zip Code Area,10987,Zip matches ZCTA
10988,Unionville,NY,Post Office or large volume customer,10988,Zip matches ZCTA
10989,Valley Cottage,NY,Zip Code Area,10989,Zip matches ZCTA
10990,Warwick,NY,Zip Code Area,10990,Zip matches ZCTA
10992,Washingtonville,NY,Zip Code Area,10992,Zip matches ZCTA
10993,West Haverstraw,NY,Zip Code Area,10993,Zip matches ZCTA
10994,West Nyack,NY,Zip Code Area,10994,Zip matches ZCTA
10996,West Point,NY,Zip Code Area,10996,Zip matches ZCTA
10997,West Point,NY,Post Office or large volume customer,10996,Spatial join to ZCTA
10998,Westtown,NY,Zip Code Area,10998,Zip matches ZCTA
11001,Floral Park,NY,Zip Code Area,11001,Zip matches ZCTA
11002,Floral Park,NY,Post Office or large volume customer,11001,Spatial join to ZCTA
11003,Elmont,NY,Zip Code Area,11003,Zip matches ZCTA
11004,Glen Oaks,NY,Zip Code Area,11004,Zip matches ZCTA
11005,Floral Park,NY,Zip Code Area,11005,Zip matches ZCTA
11010,Franklin Square,NY,Zip Code Area,11010,Zip matches ZCTA
11020,Great Neck,NY,Zip Code Area,11020,Zip matches ZCTA
11021,Great Neck,NY,Zip Code Area,11021,Zip matches ZCTA
11022,Great Neck,NY,Post Office or large volume customer,11021,Spatial join to ZCTA
11023,Great Neck,NY,Zip Code Area,11023,Zip matches ZCTA
11024,Great Neck,NY,Zip Code Area,11024,Zip matches ZCTA
11026,Great Neck,NY,Post Office or large volume customer,11021,Spatial join to ZCTA
11027,Great Neck,NY,Post Office or large volume customer,11021,Spatial join to ZCTA
11030,Manhasset,NY,Zip Code Area,11030,Zip matches ZCTA
11040,New Hyde Park,NY,Zip Code Area,11040,Zip matches ZCTA
11042,New Hyde Park,NY,Zip Code Area,11042,Zip matches ZCTA
11050,Port Washington,NY,Zip Code Area,11050,Zip matches ZCTA
11051,Port Washington,NY,Post Office or large volume customer,11050,Spatial join to ZCTA
11052,Port Washington,NY,Post Office or large volume customer,11050,Spatial join to ZCTA
11053,Port Washington,NY,Post Office or large volume customer,11050,Spatial join to ZCTA
11054,Port Washington,NY,Post Office or large volume customer,11050,Spatial join to ZCTA
11055,Port Washington,NY,Post Office or large volume customer,11050,Spatial join to ZCTA
11096,Inwood,NY,Zip Code Area,11096,Zip matches ZCTA
11101,Long Island City,NY,Zip Code Area,11101,Zip matches ZCTA
11102,Astoria,NY,Zip Code Area,11102,Zip matches ZCTA
11103,Astoria,NY,Zip Code Area,11103,Zip matches ZCTA
11104,Sunnyside,NY,Zip Code Area,11104,Zip matches ZCTA
11105,Astoria,NY,Zip Code Area,11105,Zip matches ZCTA
11106,Astoria,NY,Zip Code Area,11106,Zip matches ZCTA
11109,Long Island City,NY,Zip Code Area,11109,Zip matches ZCTA
11120,Long Island City,NY,Post Office or large volume customer,11101,Spatial join to ZCTA
11201,Brooklyn,NY,Zip Code Area,11201,Zip matches ZCTA
11202,Brooklyn,NY,Post Office or large volume customer,11201,Spatial join to ZCTA
11203,Brooklyn,NY,Zip Code Area,11203,Zip matches ZCTA
11204,Brooklyn,NY,Zip Code Area,11204,Zip matches ZCTA
11205,Brooklyn,NY,Zip Code Area,11205,Zip matches ZCTA
11206,Brooklyn,NY,Zip Code Area,11206,Zip matches ZCTA
11207,Brooklyn,NY,Zip Code Area,11207,Zip matches ZCTA
11208,Brooklyn,NY,Zip Code Area,11208,Zip matches ZCTA
11209,Brooklyn,NY,Zip Code Area,11209,Zip matches ZCTA
11210,Brooklyn,NY,Zip Code Area,11210,Zip matches ZCTA
11211,Brooklyn,NY,Zip Code Area,11211,Zip matches ZCTA
11212,Brooklyn,NY,Zip Code Area,11212,Zip matches ZCTA
11213,Brooklyn,NY,Zip Code Area,11213,Zip matches ZCTA
11214,Brooklyn,NY,Zip Code Area,11214,Zip matches ZCTA
11215,Brooklyn,NY,Zip Code Area,11215,Zip matches ZCTA
11216,Brooklyn,NY,Zip Code Area,11216,Zip matches ZCTA
11217,Brooklyn,NY,Zip Code Area,11217,Zip matches ZCTA
11218,Brooklyn,NY,Zip Code Area,11218,Zip matches ZCTA
11219,Brooklyn,NY,Zip Code Area,11219,Zip matches ZCTA
11220,Brooklyn,NY,Zip Code Area,11220,Zip matches ZCTA
11221,Brooklyn,NY,Zip Code Area,11221,Zip matches ZCTA
11222,Brooklyn,NY,Zip Code Area,11222,Zip matches ZCTA
11223,Brooklyn,NY,Zip Code Area,11223,Zip matches ZCTA
11224,Brooklyn,NY,Zip Code Area,11224,Zip matches ZCTA
11225,Brooklyn,NY,Zip Code Area,11225,Zip matches ZCTA
11226,Brooklyn,NY,Zip Code Area,11226,Zip matches ZCTA
11228,Brooklyn,NY,Zip Code Area,11228,Zip matches ZCTA
11229,Brooklyn,NY,Zip Code Area,11229,Zip matches ZCTA
11230,Brooklyn,NY,Zip Code Area,11230,Zip matches ZCTA
11231,Brooklyn,NY,Zip Code Area,11231,Zip matches ZCTA
11232,Brooklyn,NY,Zip Code Area,11232,Zip matches ZCTA
11233,Brooklyn,NY,Zip Code Area,11233,Zip matches ZCTA
11234,Brooklyn,NY,Zip Code Area,11234,Zip matches ZCTA
11235,Brooklyn,NY,Zip Code Area,11235,Zip matches ZCTA
11236,Brooklyn,NY,Zip Code Area,11236,Zip matches ZCTA
11237,Brooklyn,NY,Zip Code Area,11237,Zip matches ZCTA
11238,Brooklyn,NY,Zip Code Area,11238,Zip matches ZCTA
11239,Brooklyn,NY,Zip Code Area,11239,Zip matches ZCTA
11241,Brooklyn,NY,Post Office or large volume customer,11201,Spatial join to ZCTA
11242,Brooklyn,NY,Post Office or large volume customer,11201,Spatial join to ZCTA
11243,Brooklyn,NY,Post Office or large volume customer,11217,Spatial join to ZCTA
11245,Brooklyn,NY,Post Office or large volume customer,11201,Spatial join to ZCTA
11247,Brooklyn,NY,Post Office or large volume customer,11216,Spatial join to ZCTA
11249,Brooklyn,NY,Zip Code Area,11211,Spatial join to ZCTA
11251,Brooklyn,NY,Zip Code Area,11211,Spatial join to ZCTA
11252,Brooklyn,NY,Zip Code Area,11209,Spatial join to ZCTA
11256,Brooklyn,NY,Post Office or large volume customer,11208,Spatial join to ZCTA
11351,Flushing,NY,Post Office or large volume customer,11351,Zip matches ZCTA
11352,Flushing,NY,Post Office or large volume customer,11355,Spatial join to ZCTA
11354,Flushing,NY,Zip Code Area,11354,Zip matches ZCTA
11355,Flushing,NY,Zip Code Area,11355,Zip matches ZCTA
11356,College Point,NY,Zip Code Area,11356,Zip matches ZCTA
11357,Whitestone,NY,Zip Code Area,11357,Zip matches ZCTA
11358,Flushing,NY,Zip Code Area,11358,Zip matches ZCTA
11359,Bayside,NY,Zip Code Area,11359,Zip matches ZCTA
11360,Bayside,NY,Zip Code Area,11360,Zip matches ZCTA
11361,Bayside,NY,Zip Code Area,11361,Zip matches ZCTA
11362,Little Neck,NY,Zip Code Area,11362,Zip matches ZCTA
11363,Little Neck,NY,Zip Code Area,11363,Zip matches ZCTA
11364,Oakland Gardens,NY,Zip Code Area,11364,Zip matches ZCTA
11365,Fresh Meadows,NY,Zip Code Area,11365,Zip matches ZCTA
11366,Fresh Meadows,NY,Zip Code Area,11366,Zip matches ZCTA
11367,Flushing,NY,Zip Code Area,11367,Zip matches ZCTA
11368,Corona,NY,Zip Code Area,11368,Zip matches ZCTA
11369,East Elmhurst,NY,Zip Code Area,11369,Zip matches ZCTA
11370,East Elmhurst,NY,Zip Code Area,11370,Zip matches ZCTA
11371,Flushing,NY,Zip Code Area,11371,Zip matches ZCTA
11372,Jackson Heights,NY,Zip Code Area,11372,Zip matches ZCTA
11373,Elmhurst,NY,Zip Code Area,11373,Zip matches ZCTA
11374,Rego Park,NY,Zip Code Area,11374,Zip matches ZCTA
11375,Forest Hills,NY,Zip Code Area,11375,Zip matches ZCTA
11377,Woodside,NY,Zip Code Area,11377,Zip matches ZCTA
11378,Maspeth,NY,Zip Code Area,11378,Zip matches ZCTA
11379,Middle Village,NY,Zip Code Area,11379,Zip matches ZCTA
11380,Elmhurst,NY,Post Office or large volume customer,11373,Spatial join to ZCTA
11381,Flushing,NY,Post Office or large volume customer,11379,Spatial join to ZCTA
11385,Ridgewood,NY,Zip Code Area,11385,Zip matches ZCTA
11386,Ridgewood,NY,Post Office or large volume customer,11385,Spatial join to ZCTA
11405,Jamaica,NY,Post Office or large volume customer,11433,Spatial join to ZCTA
11411,Cambria Heights,NY,Zip Code Area,11411,Zip matches ZCTA
11412,Saint Albans,NY,Zip Code Area,11412,Zip matches ZCTA
11413,Springfield Gardens,NY,Zip Code Area,11413,Zip matches ZCTA
11414,Howard Beach,NY,Zip Code Area,11414,Zip matches ZCTA
11415,Kew Gardens,NY,Zip Code Area,11415,Zip matches ZCTA
11416,Ozone Park,NY,Zip Code Area,11416,Zip matches ZCTA
11417,Ozone Park,NY,Zip Code Area,11417,Zip matches ZCTA
11418,Richmond Hill,NY,Zip Code Area,11418,Zip matches ZCTA
11419,South Richmond Hill,NY,Zip Code Area,11419,Zip matches ZCTA
11420,South Ozone Park,NY,Zip Code Area,11420,Zip matches ZCTA
11421,Woodhaven,NY,Zip Code Area,11421,Zip matches ZCTA
11422,Rosedale,NY,Zip Code Area,11422,Zip matches ZCTA
11423,Hollis,NY,Zip Code Area,11423,Zip matches ZCTA
11424,Jamaica,NY,Post Office or large volume customer,11424,Zip matches ZCTA
11425,Jamaica,NY,Post Office or large volume customer,11425,Zip matches ZCTA
11426,Bellerose,NY,Zip Code Area,11426,Zip matches ZCTA
11427,Queens Village,NY,Zip Code Area,11427,Zip matches ZCTA
11428,Queens Village,NY,Zip Code Area,11428,Zip matches ZCTA
11429,Queens Village,NY,Zip Code Area,11429,Zip matches ZCTA
11430,Jamaica,NY,Zip Code Area,11430,Zip matches ZCTA
11431,Jamaica,NY,Post Office or large volume customer,11432,Spatial join to ZCTA
11432,Jamaica,NY,Zip Code Area,11432,Zip matches ZCTA
11433,Jamaica,NY,Zip Code Area,11433,Zip matches ZCTA
11434,Jamaica,NY,Zip Code Area,11434,Zip matches ZCTA
11435,Jamaica,NY,Zip Code Area,11435,Zip matches ZCTA
11436,Jamaica,NY,Zip Code Area,11436,Zip matches ZCTA
11439,Jamaica,NY,Zip Code Area,11432,Spatial join to ZCTA
11451,Jamaica,NY,Post Office or large volume customer,11451,Zip matches ZCTA
11499,Jamaica,NY,Post Office or large volume customer,11430,Spatial join to ZCTA
11501,Mineola,NY,Zip Code Area,11501,Zip matches ZCTA
11507,Albertson,NY,Zip Code Area,11507,Zip matches ZCTA
11509,Atlantic Beach,NY,Zip Code Area,11509,Zip matches ZCTA
11510,Baldwin,NY,Zip Code Area,11510,Zip matches ZCTA
11514,Carle Place,NY,Zip Code Area,11514,Zip matches ZCTA
11516,Cedarhurst,NY,Zip Code Area,11516,Zip matches ZCTA
11518,East Rockaway,NY,Zip Code Area,11518,Zip matches ZCTA
11520,Freeport,NY,Zip Code Area,11520,Zip matches ZCTA
